code,okres_name,obec_name
CZ0534,Ústí nad Orlicí,Vysoké Mýto
CZ0534,Ústí nad Orlicí,Zádolí
CZ0534,Ústí nad Orlicí,Záchlumí
CZ0534,Ústí nad Orlicí,Zálší
CZ0534,Ústí nad Orlicí,Zámrsk
CZ0534,Ústí nad Orlicí,Zářecká Lhota
CZ0534,Ústí nad Orlicí,Žamberk
CZ0534,Ústí nad Orlicí,Žampach
CZ0534,Ústí nad Orlicí,Žichlínek
CZ0631,Havlíčkův Brod,Hurtova Lhota
CZ0631,Havlíčkův Brod,Vysoká
CZ0631,Havlíčkův Brod,Ždírec
CZ0631,Havlíčkův Brod,Bačkov
CZ0631,Havlíčkův Brod,Jitkov
CZ0631,Havlíčkův Brod,Kouty
CZ0631,Havlíčkův Brod,Nejepín
CZ0631,Havlíčkův Brod,Horní Paseka
CZ0631,Havlíčkův Brod,Podmoky
CZ0631,Havlíčkův Brod,Bartoušov
CZ0631,Havlíčkův Brod,Břevnice
CZ0631,Havlíčkův Brod,Knyk
CZ0631,Havlíčkův Brod,Kyjov
CZ0631,Havlíčkův Brod,Michalovice
CZ0631,Havlíčkův Brod,Skorkov
CZ0631,Havlíčkův Brod,Slavníč
CZ0631,Havlíčkův Brod,Ostrov
CZ0631,Havlíčkův Brod,Čečkovice
CZ0631,Havlíčkův Brod,Jilem
CZ0631,Havlíčkův Brod,Sedletín
CZ0631,Havlíčkův Brod,Bezděkov
CZ0631,Havlíčkův Brod,Dolní Sokolovec
CZ0631,Havlíčkův Brod,Lány
CZ0631,Havlíčkův Brod,Sloupno
CZ0631,Havlíčkův Brod,Kochánov
CZ0631,Havlíčkův Brod,Úhořilka
CZ0631,Havlíčkův Brod,Slavětín
CZ0631,Havlíčkův Brod,Kunemil
CZ0631,Havlíčkův Brod,Okrouhlička
CZ0631,Havlíčkův Brod,Heřmanice
CZ0631,Havlíčkův Brod,Kraborovice
CZ0631,Havlíčkův Brod,Zvěstovice
CZ0631,Havlíčkův Brod,Podmoklany
CZ0631,Havlíčkův Brod,Nová Ves u Světlé
CZ0631,Havlíčkův Brod,Havlíčkův Brod
CZ0631,Havlíčkův Brod,Bojiště
CZ0631,Havlíčkův Brod,Borek
CZ0631,Havlíčkův Brod,Čachotín
CZ0631,Havlíčkův Brod,Česká Bělá
CZ0631,Havlíčkův Brod,Číhošť
CZ0631,Havlíčkův Brod,Dlouhá Ves
CZ0631,Havlíčkův Brod,Dolní Krupá
CZ0631,Havlíčkův Brod,Dolní Město
CZ0631,Havlíčkův Brod,Druhanov
CZ0631,Havlíčkův Brod,Golčův Jeníkov
CZ0631,Havlíčkův Brod,Habry
CZ0631,Havlíčkův Brod,Havlíčkova Borová
CZ0631,Havlíčkův Brod,Herálec
CZ0631,Havlíčkův Brod,Hněvkovice
CZ0631,Havlíčkův Brod,Horní Krupá
CZ0631,Havlíčkův Brod,Hradec
CZ0631,Havlíčkův Brod,Chotěboř
CZ0631,Havlíčkův Brod,Chrtníč
CZ0631,Havlíčkův Brod,Jedlá
CZ0631,Havlíčkův Brod,Jeřišno
CZ0631,Havlíčkův Brod,Kámen
CZ0631,Havlíčkův Brod,Kamenná Lhota
CZ0631,Havlíčkův Brod,Klokočov
CZ0631,Havlíčkův Brod,Kojetín
CZ0631,Havlíčkův Brod,Kozlov
CZ0631,Havlíčkův Brod,Kožlí
CZ0631,Havlíčkův Brod,Krásná Hora
CZ0631,Havlíčkův Brod,Krátká Ves
CZ0631,Havlíčkův Brod,Krucemburk
CZ0631,Havlíčkův Brod,Květinov
CZ0631,Havlíčkův Brod,Kynice
CZ0631,Havlíčkův Brod,Ledeč nad Sázavou
CZ0631,Havlíčkův Brod,Leškovice
CZ0631,Havlíčkův Brod,Leština u Světlé
CZ0631,Havlíčkův Brod,Libice nad Doubravou
CZ0631,Havlíčkův Brod,Lípa
CZ0631,Havlíčkův Brod,Lipnice nad Sázavou
CZ0631,Havlíčkův Brod,Lučice
CZ0631,Havlíčkův Brod,Malčín
CZ0631,Havlíčkův Brod,Maleč
CZ0631,Havlíčkův Brod,Modlíkov
CZ0631,Havlíčkův Brod,Nová Ves u Leštiny
CZ0631,Havlíčkův Brod,Nová Ves u Chotěboře
CZ0631,Havlíčkův Brod,Okrouhlice
CZ0631,Havlíčkův Brod,Olešenka
CZ0631,Havlíčkův Brod,Olešná
CZ0631,Havlíčkův Brod,Oudoleň
CZ0631,Havlíčkův Brod,Ovesná Lhota
CZ0631,Havlíčkův Brod,Pavlov
CZ0631,Havlíčkův Brod,Pohled
CZ0631,Havlíčkův Brod,Prosíčka
CZ0631,Havlíčkův Brod,Přibyslav
CZ0631,Havlíčkův Brod,Příseka
CZ0631,Havlíčkův Brod,Radostín
CZ0631,Havlíčkův Brod,Rozsochatec
CZ0631,Havlíčkův Brod,Rušinov
CZ0631,Havlíčkův Brod,Rybníček
CZ0631,Havlíčkův Brod,Sázavka
CZ0631,Havlíčkův Brod,Skryje
CZ0631,Havlíčkův Brod,Skuhrov
CZ0631,Havlíčkův Brod,Slavíkov
CZ0631,Havlíčkův Brod,Sobíňov
CZ0631,Havlíčkův Brod,Stříbrné Hory
CZ0631,Havlíčkův Brod,Světlá nad Sázavou
CZ0631,Havlíčkův Brod,Šlapanov
CZ0631,Havlíčkův Brod,Štoky
CZ0631,Havlíčkův Brod,Tis
CZ0631,Havlíčkův Brod,Trpišovice
CZ0631,Havlíčkův Brod,Uhelná Příbram
CZ0631,Havlíčkův Brod,Úsobí
CZ0631,Havlíčkův Brod,Vepříkov
CZ0631,Havlíčkův Brod,Veselý Žďár
CZ0631,Havlíčkův Brod,Věž
CZ0631,Havlíčkův Brod,Věžnice
CZ0631,Havlíčkův Brod,Vilémov
CZ0631,Havlíčkův Brod,Vilémovice
CZ0631,Havlíčkův Brod,Vlkanov
CZ0631,Havlíčkův Brod,Ždírec nad Doubravou
CZ0631,Havlíčkův Brod,Žižkovo Pole
CZ0631,Havlíčkův Brod,Boňkov
CZ0631,Havlíčkův Brod,Bělá
CZ0631,Havlíčkův Brod,Chřenovice
CZ0631,Havlíčkův Brod,Víska
CZ0631,Havlíčkův Brod,Pohleď
CZ0631,Havlíčkův Brod,Služátky
CZ0632,Jihlava,Dvorce
CZ0632,Jihlava,Švábov
CZ0632,Jihlava,Hybrálec
CZ0632,Jihlava,Smrčná
CZ0632,Jihlava,Jihlava
CZ0632,Jihlava,Arnolec
CZ0632,Jihlava,Batelov
CZ0632,Jihlava,Bílý Kámen
CZ0632,Jihlava,Bítovčice
CZ0632,Jihlava,Bohuslavice
CZ0632,Jihlava,Boršov
CZ0632,Jihlava,Brtnice
CZ0632,Jihlava,Brzkov
CZ0632,Jihlava,Cejle
CZ0632,Jihlava,Cerekvička-Rosice
CZ0632,Jihlava,Černíč
CZ0632,Jihlava,Dlouhá Brtnice
CZ0632,Jihlava,Dobronín
CZ0632,Jihlava,Dobroutov
CZ0632,Jihlava,Dolní Cerekev
CZ0632,Jihlava,Dolní Vilímeč
CZ0632,Jihlava,Doupě
CZ0632,Jihlava,Dudín
CZ0632,Jihlava,Dušejov
CZ0632,Jihlava,Dyjice
CZ0632,Jihlava,Čížov
CZ0632,Jihlava,Hladov
CZ0632,Jihlava,Hodice
CZ0632,Jihlava,Hojkov
CZ0632,Jihlava,Horní Dubenky
CZ0632,Jihlava,Rančířov
CZ0632,Jihlava,Borovná
CZ0632,Jihlava,Hostětice
CZ0632,Jihlava,Horní Myslová
CZ0632,Jihlava,Olší
CZ0632,Jihlava,Hubenov
CZ0632,Jihlava,Zadní Vydří
CZ0632,Jihlava,Jamné
CZ0632,Jihlava,Jersín
CZ0632,Jihlava,Jezdovice
CZ0632,Jihlava,Ježená
CZ0632,Jihlava,Jihlávka
CZ0632,Jihlava,Jindřichovice
CZ0632,Jihlava,Kalhov
CZ0632,Jihlava,Kaliště
CZ0632,Jihlava,Kamenice
CZ0632,Jihlava,Kamenná
CZ0632,Jihlava,Klatovec
CZ0632,Jihlava,Knínice
CZ0632,Jihlava,Kostelec
CZ0632,Jihlava,Kostelní Myslová
CZ0632,Jihlava,Kozlov
CZ0632,Jihlava,Krahulčí
CZ0632,Jihlava,Krasonice
CZ0632,Jihlava,Lhotka
CZ0632,Jihlava,Luka nad Jihlavou
CZ0632,Jihlava,Malý Beranov
CZ0632,Jihlava,Markvartice
CZ0632,Jihlava,Měšín
CZ0632,Jihlava,Milíčov
CZ0632,Jihlava,Mirošov
CZ0632,Jihlava,Mrákotín
CZ0632,Jihlava,Mysletice
CZ0632,Jihlava,Mysliboř
CZ0632,Jihlava,Nadějov
CZ0632,Jihlava,Nevcehle
CZ0632,Jihlava,Nová Říše
CZ0632,Jihlava,Olšany
CZ0632,Jihlava,Opatov
CZ0632,Jihlava,Ořechov
CZ0632,Jihlava,Otín
CZ0632,Jihlava,Panenská Rozsíčka
CZ0632,Jihlava,Panské Dubenky
CZ0632,Jihlava,Pavlov
CZ0632,Jihlava,Plandry
CZ0632,Jihlava,Polná
CZ0632,Jihlava,Puklice
CZ0632,Jihlava,Radkov
CZ0632,Jihlava,Rantířov
CZ0632,Jihlava,Rohozná
CZ0632,Jihlava,Rozseč
CZ0632,Jihlava,Růžená
CZ0632,Jihlava,Rybné
CZ0632,Jihlava,Řásná
CZ0632,Jihlava,Řídelov
CZ0632,Jihlava,Sedlatice
CZ0632,Jihlava,Sedlejov
CZ0632,Jihlava,Stáj
CZ0632,Jihlava,Stará Říše
CZ0632,Jihlava,Stonařov
CZ0632,Jihlava,Strachoňovice
CZ0632,Jihlava,Střítež
CZ0632,Jihlava,Suchá
CZ0632,Jihlava,Svojkovice
CZ0632,Jihlava,Šimanov
CZ0632,Jihlava,Telč
CZ0632,Jihlava,Třešť
CZ0632,Jihlava,Třeštice
CZ0632,Jihlava,Urbanov
CZ0632,Jihlava,Ústí
CZ0632,Jihlava,Vanov
CZ0632,Jihlava,Vanůvek
CZ0632,Jihlava,Vápovice
CZ0632,Jihlava,Velký Beranov
CZ0632,Jihlava,Větrný Jeníkov
CZ0632,Jihlava,Věžnice
CZ0632,Jihlava,Věžnička
CZ0632,Jihlava,Vílanec
CZ0632,Jihlava,Volevčice
CZ0632,Jihlava,Vyskytná nad Jihlavou
CZ0632,Jihlava,Vysoké Studnice
CZ0632,Jihlava,Vystrčenovice
CZ0632,Jihlava,Záborná
CZ0632,Jihlava,Zbilidy
CZ0632,Jihlava,Zbinohy
CZ0632,Jihlava,Zdeňkov
CZ0632,Jihlava,Zhoř
CZ0632,Jihlava,Zvolenovice
CZ0632,Jihlava,Žatec
CZ0632,Jihlava,Ždírec
CZ0632,Jihlava,Brtnička
CZ0632,Jihlava,Hrutov
CZ0632,Jihlava,Kněžice
CZ0633,Pelhřimov,Arneštovice
CZ0633,Pelhřimov,Bořetín
CZ0633,Pelhřimov,Čelistná
CZ0633,Pelhřimov,Mezná
CZ0633,Pelhřimov,Důl
CZ0633,Pelhřimov,Střítež
CZ0633,Pelhřimov,Ústrašín
CZ0633,Pelhřimov,Ondřejov
CZ0633,Pelhřimov,Útěchovičky
CZ0633,Pelhřimov,Proseč
CZ0633,Pelhřimov,Pelhřimov
CZ0633,Pelhřimov,Bohdalín
CZ0633,Pelhřimov,Božejov
CZ0633,Pelhřimov,Bratřice
CZ0633,Pelhřimov,Budíkov
CZ0633,Pelhřimov,Cetoraz
CZ0633,Pelhřimov,Čáslavsko
CZ0633,Pelhřimov,Častrov
CZ0633,Pelhřimov,Čejov
CZ0633,Pelhřimov,Černovice
CZ0633,Pelhřimov,Červená Řečice
CZ0633,Pelhřimov,Hojanovice
CZ0633,Pelhřimov,Horní Cerekev
CZ0633,Pelhřimov,Horní Ves
CZ0633,Pelhřimov,Hořepník
CZ0633,Pelhřimov,Hořice
CZ0633,Pelhřimov,Humpolec
CZ0633,Pelhřimov,Ježov
CZ0633,Pelhřimov,Jiřice
CZ0633,Pelhřimov,Kaliště
CZ0633,Pelhřimov,Kámen
CZ0633,Pelhřimov,Kamenice nad Lipou
CZ0633,Pelhřimov,Kejžlice
CZ0633,Pelhřimov,Koberovice
CZ0633,Pelhřimov,Komorovice
CZ0633,Pelhřimov,Košetice
CZ0633,Pelhřimov,Křeč
CZ0633,Pelhřimov,Křelovice
CZ0633,Pelhřimov,Křešín
CZ0633,Pelhřimov,Leskovice
CZ0633,Pelhřimov,Lukavec
CZ0633,Pelhřimov,Mezilesí
CZ0633,Pelhřimov,Mladé Bříště
CZ0633,Pelhřimov,Mnich
CZ0633,Pelhřimov,Moraveč
CZ0633,Pelhřimov,Nová Cerekev
CZ0633,Pelhřimov,Nový Rychnov
CZ0633,Pelhřimov,Obrataň
CZ0633,Pelhřimov,Onšov
CZ0633,Pelhřimov,Pacov
CZ0633,Pelhřimov,Píšť
CZ0633,Pelhřimov,Počátky
CZ0633,Pelhřimov,Pošná
CZ0633,Pelhřimov,Řečice
CZ0633,Pelhřimov,Salačova Lhota
CZ0633,Pelhřimov,Samšín
CZ0633,Pelhřimov,Sedlice
CZ0633,Pelhřimov,Senožaty
CZ0633,Pelhřimov,Těmice
CZ0633,Pelhřimov,Útěchovice
CZ0633,Pelhřimov,Včelnička
CZ0633,Pelhřimov,Velká Chyška
CZ0633,Pelhřimov,Velký Rybník
CZ0633,Pelhřimov,Veselá
CZ0633,Pelhřimov,Věžná
CZ0633,Pelhřimov,Vojslavice
CZ0633,Pelhřimov,Vyklantice
CZ0633,Pelhřimov,Vyskytná
CZ0633,Pelhřimov,Zachotín
CZ0633,Pelhřimov,Želiv
CZ0633,Pelhřimov,Žirovnice
CZ0633,Pelhřimov,Dubovice
CZ0633,Pelhřimov,Horní Rápotice
CZ0633,Pelhřimov,Hojovice
CZ0633,Pelhřimov,Lidmaň
CZ0633,Pelhřimov,Bácovice
CZ0633,Pelhřimov,Bělá
CZ0633,Pelhřimov,Černov
CZ0633,Pelhřimov,Nová Buková
CZ0633,Pelhřimov,Bořetice
CZ0633,Pelhřimov,Litohošť
CZ0633,Pelhřimov,Rovná
CZ0633,Pelhřimov,Lhota-Vlasenice
CZ0633,Pelhřimov,Buřenice
CZ0633,Pelhřimov,Chyšná
CZ0633,Pelhřimov,Chýstovice
CZ0633,Pelhřimov,Martinice u Onšova
CZ0633,Pelhřimov,Těchobuz
CZ0633,Pelhřimov,Zhořec
CZ0633,Pelhřimov,Krasíkovice
CZ0633,Pelhřimov,Polesí
CZ0633,Pelhřimov,Stojčín
CZ0633,Pelhřimov,Jankov
CZ0633,Pelhřimov,Střítež pod Křemešníkem
CZ0633,Pelhřimov,Eš
CZ0633,Pelhřimov,Dobrá Voda u Pacova
CZ0633,Pelhřimov,Vysoká Lhota
CZ0633,Pelhřimov,Rodinov
CZ0633,Pelhřimov,Vystrkov
CZ0633,Pelhřimov,Bystrá
CZ0633,Pelhřimov,Mysletín
CZ0633,Pelhřimov,Staré Bříště
CZ0633,Pelhřimov,Žirov
CZ0633,Pelhřimov,Pavlov
CZ0633,Pelhřimov,Dehtáře
CZ0633,Pelhřimov,Dobrá Voda
CZ0633,Pelhřimov,Proseč pod Křemešníkem
CZ0633,Pelhřimov,Olešná
CZ0633,Pelhřimov,Zajíčkov
CZ0633,Pelhřimov,Rynárec
CZ0633,Pelhřimov,Útěchovice pod Stražištěm
CZ0633,Pelhřimov,Lesná
CZ0633,Pelhřimov,Zlátenka
CZ0633,Pelhřimov,Čížkov
CZ0633,Pelhřimov,Kojčice
CZ0633,Pelhřimov,Libkova Voda
CZ0633,Pelhřimov,Putimov
CZ0633,Pelhřimov,Svépravice
CZ0633,Pelhřimov,Syrov
CZ0633,Pelhřimov,Vokov
CZ0634,Třebíč,Láz
CZ0634,Třebíč,Kojatín
CZ0634,Třebíč,Ocmanice
CZ0634,Třebíč,Sedlec
CZ0634,Třebíč,Vícenice u Náměště nad Oslavou
CZ0634,Třebíč,Rácovice
CZ0634,Třebíč,Příštpo
CZ0634,Třebíč,Bačkovice
CZ0634,Třebíč,Lhotice
CZ0634,Třebíč,Lovčovice
CZ0634,Třebíč,Menhartice
CZ0634,Třebíč,Radotice
CZ0634,Třebíč,Slavíkovice
CZ0634,Třebíč,Kožichovice
CZ0634,Třebíč,Okřešice
CZ0634,Třebíč,Kuroslepy
CZ0634,Třebíč,Třesov
CZ0634,Třebíč,Pokojovice
CZ0634,Třebíč,Martínkov
CZ0634,Třebíč,Bohušice
CZ0634,Třebíč,Pálovice
CZ0634,Třebíč,Chotěbudice
CZ0634,Třebíč,Radkovice u Budče
CZ0634,Třebíč,Litohoř
CZ0634,Třebíč,Lukov
CZ0634,Třebíč,Jiratice
CZ0634,Třebíč,Horní Smrčné
CZ0634,Třebíč,Hroznatín
CZ0634,Třebíč,Krahulov
CZ0634,Třebíč,Naloučany
CZ0634,Třebíč,Častohostice
CZ0634,Třebíč,Střítež
CZ0634,Třebíč,Lesůňky
CZ0634,Třebíč,Stropešín
CZ0634,Třebíč,Lomy
CZ0634,Třebíč,Dolní Lažany
CZ0634,Třebíč,Valdíkov
CZ0634,Třebíč,Vícenice
CZ0634,Třebíč,Třebíč
CZ0634,Třebíč,Babice
CZ0634,Třebíč,Bačice
CZ0634,Třebíč,Benetice
CZ0634,Třebíč,Biskupice-Pulkov
CZ0634,Třebíč,Blatnice
CZ0634,Třebíč,Bochovice
CZ0634,Třebíč,Bransouze
CZ0634,Třebíč,Březník
CZ0634,Třebíč,Budišov
CZ0634,Třebíč,Budkov
CZ0634,Třebíč,Cidlina
CZ0634,Třebíč,Čáslavice
CZ0634,Třebíč,Čechočovice
CZ0634,Třebíč,Čechtín
CZ0634,Třebíč,Červená Lhota
CZ0634,Třebíč,Číhalín
CZ0634,Třebíč,Číchov
CZ0634,Třebíč,Čikov
CZ0634,Třebíč,Číměř
CZ0634,Třebíč,Dalešice
CZ0634,Třebíč,Dědice
CZ0634,Třebíč,Dešov
CZ0634,Třebíč,Dolní Vilémovice
CZ0634,Třebíč,Domamil
CZ0634,Třebíč,Dukovany
CZ0634,Třebíč,Hartvíkovice
CZ0634,Třebíč,Heraltice
CZ0634,Třebíč,Hluboké
CZ0634,Třebíč,Hodov
CZ0634,Třebíč,Horní Heřmanice
CZ0634,Třebíč,Horní Újezd
CZ0634,Třebíč,Horní Vilémovice
CZ0634,Třebíč,Hornice
CZ0634,Třebíč,Hrotovice
CZ0634,Třebíč,Hvězdoňovice
CZ0634,Třebíč,Chlístov
CZ0634,Třebíč,Chlum
CZ0634,Třebíč,Jakubov u Moravských Budějovic
CZ0634,Třebíč,Jaroměřice nad Rokytnou
CZ0634,Třebíč,Jasenice
CZ0634,Třebíč,Jemnice
CZ0634,Třebíč,Jinošov
CZ0634,Třebíč,Kamenná
CZ0634,Třebíč,Kdousov
CZ0634,Třebíč,Kladeruby nad Oslavou
CZ0634,Třebíč,Klučov
CZ0634,Třebíč,Kojatice
CZ0634,Třebíč,Kojetice
CZ0634,Třebíč,Komárovice
CZ0634,Třebíč,Koněšín
CZ0634,Třebíč,Kostníky
CZ0634,Třebíč,Kouty
CZ0634,Třebíč,Kozlany
CZ0634,Třebíč,Kralice nad Oslavou
CZ0634,Třebíč,Kramolín
CZ0634,Třebíč,Krhov
CZ0634,Třebíč,Krokočín
CZ0634,Třebíč,Lesná
CZ0634,Třebíč,Lesní Jakubov
CZ0634,Třebíč,Lesonice
CZ0634,Třebíč,Lhánice
CZ0634,Třebíč,Lipník
CZ0634,Třebíč,Litovany
CZ0634,Třebíč,Loukovice
CZ0634,Třebíč,Markvartice
CZ0634,Třebíč,Mastník
CZ0634,Třebíč,Meziříčko
CZ0634,Třebíč,Mikulovice
CZ0634,Třebíč,Mladoňovice
CZ0634,Třebíč,Mohelno
CZ0634,Třebíč,Moravské Budějovice
CZ0634,Třebíč,Myslibořice
CZ0634,Třebíč,Náměšť nad Oslavou
CZ0634,Třebíč,Nárameč
CZ0634,Třebíč,Nimpšov
CZ0634,Třebíč,Nová Ves
CZ0634,Třebíč,Nové Syrovice
CZ0634,Třebíč,Nový Telečkov
CZ0634,Třebíč,Odunec
CZ0634,Třebíč,Okarec
CZ0634,Třebíč,Okříšky
CZ0634,Třebíč,Opatov
CZ0634,Třebíč,Oponešice
CZ0634,Třebíč,Ostašov
CZ0634,Třebíč,Petrovice
CZ0634,Třebíč,Petrůvky
CZ0634,Třebíč,Police
CZ0634,Třebíč,Popůvky
CZ0634,Třebíč,Pozďatín
CZ0634,Třebíč,Přeckov
CZ0634,Třebíč,Předín
CZ0634,Třebíč,Přešovice
CZ0634,Třebíč,Přibyslavice
CZ0634,Třebíč,Pucov
CZ0634,Třebíč,Pyšel
CZ0634,Třebíč,Račice
CZ0634,Třebíč,Radkovice u Hrotovic
CZ0634,Třebíč,Radonín
CZ0634,Třebíč,Radošov
CZ0634,Třebíč,Rapotice
CZ0634,Třebíč,Rohy
CZ0634,Třebíč,Rokytnice nad Rokytnou
CZ0634,Třebíč,Rouchovany
CZ0634,Třebíč,Rudíkov
CZ0634,Třebíč,Římov
CZ0634,Třebíč,Slavětice
CZ0634,Třebíč,Slavičky
CZ0634,Třebíč,Smrk
CZ0634,Třebíč,Stařeč
CZ0634,Třebíč,Studenec
CZ0634,Třebíč,Studnice
CZ0634,Třebíč,Sudice
CZ0634,Třebíč,Svatoslav
CZ0634,Třebíč,Šebkovice
CZ0634,Třebíč,Štěměchy
CZ0634,Třebíč,Štěpkov
CZ0634,Třebíč,Trnava
CZ0634,Třebíč,Třebelovice
CZ0634,Třebíč,Třebenice
CZ0634,Třebíč,Valeč
CZ0634,Třebíč,Vladislav
CZ0634,Třebíč,Vlčatín
CZ0634,Třebíč,Výčapy
CZ0634,Třebíč,Zahrádka
CZ0634,Třebíč,Zárubice
CZ0634,Třebíč,Zašovice
CZ0634,Třebíč,Zvěrkovice
CZ0634,Třebíč,Želetava
CZ0635,Žďár nad Sázavou,Oslavička
CZ0635,Žďár nad Sázavou,Milasín
CZ0635,Žďár nad Sázavou,Střítež
CZ0635,Žďár nad Sázavou,Pikárec
CZ0635,Žďár nad Sázavou,Radkov
CZ0635,Žďár nad Sázavou,Rosička
CZ0635,Žďár nad Sázavou,Ubušínek
CZ0635,Žďár nad Sázavou,Meziříčko
CZ0635,Žďár nad Sázavou,Rodkov
CZ0635,Žďár nad Sázavou,Tři Studně
CZ0635,Žďár nad Sázavou,Milešín
CZ0635,Žďár nad Sázavou,Křídla
CZ0635,Žďár nad Sázavou,Vlachovice
CZ0635,Žďár nad Sázavou,Velké Tresné
CZ0635,Žďár nad Sázavou,Nové Dvory
CZ0635,Žďár nad Sázavou,Cikháj
CZ0635,Žďár nad Sázavou,Račín
CZ0635,Žďár nad Sázavou,Sazomín
CZ0635,Žďár nad Sázavou,Vysoké
CZ0635,Žďár nad Sázavou,Tasov
CZ0635,Žďár nad Sázavou,Žďár nad Sázavou
CZ0635,Žďár nad Sázavou,Baliny
CZ0635,Žďár nad Sázavou,Blažkov
CZ0635,Žďár nad Sázavou,Blízkov
CZ0635,Žďár nad Sázavou,Bobrová
CZ0635,Žďár nad Sázavou,Bobrůvka
CZ0635,Žďár nad Sázavou,Bohdalec
CZ0635,Žďár nad Sázavou,Bohdalov
CZ0635,Žďár nad Sázavou,Bohuňov
CZ0635,Žďár nad Sázavou,Borovnice
CZ0635,Žďár nad Sázavou,Březejc
CZ0635,Žďár nad Sázavou,Březí
CZ0635,Žďár nad Sázavou,Březí nad Oslavou
CZ0635,Žďár nad Sázavou,Březské
CZ0635,Žďár nad Sázavou,Budeč
CZ0635,Žďár nad Sázavou,Bukov
CZ0635,Žďár nad Sázavou,Bystřice nad Pernštejnem
CZ0635,Žďár nad Sázavou,Býšovec
CZ0635,Žďár nad Sázavou,Černá
CZ0635,Žďár nad Sázavou,Dalečín
CZ0635,Žďár nad Sázavou,Daňkovice
CZ0635,Žďár nad Sázavou,Dlouhé
CZ0635,Žďár nad Sázavou,Dobrá Voda
CZ0635,Žďár nad Sázavou,Dolní Heřmanice
CZ0635,Žďár nad Sázavou,Dolní Libochová
CZ0635,Žďár nad Sázavou,Dolní Rožínka
CZ0635,Žďár nad Sázavou,Fryšava pod Žákovou horou
CZ0635,Žďár nad Sázavou,Hamry nad Sázavou
CZ0635,Žďár nad Sázavou,Herálec
CZ0635,Žďár nad Sázavou,Heřmanov
CZ0635,Žďár nad Sázavou,Hodíškov
CZ0635,Žďár nad Sázavou,Bory
CZ0635,Žďár nad Sázavou,Horní Libochová
CZ0635,Žďár nad Sázavou,Horní Radslavice
CZ0635,Žďár nad Sázavou,Horní Rožínka
CZ0635,Žďár nad Sázavou,Chlum-Korouhvice
CZ0635,Žďár nad Sázavou,Chlumek
CZ0635,Žďár nad Sázavou,Chlumětín
CZ0635,Žďár nad Sázavou,Jabloňov
CZ0635,Žďár nad Sázavou,Javorek
CZ0635,Žďár nad Sázavou,Jámy
CZ0635,Žďár nad Sázavou,Jimramov
CZ0635,Žďár nad Sázavou,Jívoví
CZ0635,Žďár nad Sázavou,Kadolec
CZ0635,Žďár nad Sázavou,Kadov
CZ0635,Žďár nad Sázavou,Karlov
CZ0635,Žďár nad Sázavou,Kněževes
CZ0635,Žďár nad Sázavou,Koroužné
CZ0635,Žďár nad Sázavou,Kotlasy
CZ0635,Žďár nad Sázavou,Kozlov
CZ0635,Žďár nad Sázavou,Krásné
CZ0635,Žďár nad Sázavou,Krásněves
CZ0635,Žďár nad Sázavou,Křižánky
CZ0635,Žďár nad Sázavou,Křižanov
CZ0635,Žďár nad Sázavou,Křoví
CZ0635,Žďár nad Sázavou,Kuklík
CZ0635,Žďár nad Sázavou,Kundratice
CZ0635,Žďár nad Sázavou,Kyjov
CZ0635,Žďár nad Sázavou,Lavičky
CZ0635,Žďár nad Sázavou,Lhotka
CZ0635,Žďár nad Sázavou,Lísek
CZ0635,Žďár nad Sázavou,Líšná
CZ0635,Žďár nad Sázavou,Malá Losenice
CZ0635,Žďár nad Sázavou,Martinice
CZ0635,Žďár nad Sázavou,Matějov
CZ0635,Žďár nad Sázavou,Měřín
CZ0635,Žďár nad Sázavou,Mirošov
CZ0635,Žďár nad Sázavou,Moravec
CZ0635,Žďár nad Sázavou,Moravecké Pavlovice
CZ0635,Žďár nad Sázavou,Netín
CZ0635,Žďár nad Sázavou,Nížkov
CZ0635,Žďár nad Sázavou,Nová Ves
CZ0635,Žďár nad Sázavou,Nová Ves u Nového Města na Moravě
CZ0635,Žďár nad Sázavou,Nové Město na Moravě
CZ0635,Žďár nad Sázavou,Nové Sady
CZ0635,Žďár nad Sázavou,Nové Veselí
CZ0635,Žďár nad Sázavou,Nový Jimramov
CZ0635,Žďár nad Sázavou,Nyklovice
CZ0635,Žďár nad Sázavou,Obyčtov
CZ0635,Žďár nad Sázavou,Ořechov
CZ0635,Žďár nad Sázavou,Oslavice
CZ0635,Žďár nad Sázavou,Osová Bítýška
CZ0635,Žďár nad Sázavou,Osové
CZ0635,Žďár nad Sázavou,Ostrov nad Oslavou
CZ0635,Žďár nad Sázavou,Otín
CZ0635,Žďár nad Sázavou,Pavlínov
CZ0635,Žďár nad Sázavou,Pavlov
CZ0635,Žďár nad Sázavou,Petráveč
CZ0635,Žďár nad Sázavou,Písečné
CZ0635,Žďár nad Sázavou,Počítky
CZ0635,Žďár nad Sázavou,Poděšín
CZ0635,Žďár nad Sázavou,Podolí
CZ0635,Žďár nad Sázavou,Pokojov
CZ0635,Žďár nad Sázavou,Polnička
CZ0635,Žďár nad Sázavou,Prosetín
CZ0635,Žďár nad Sázavou,Račice
CZ0635,Žďár nad Sázavou,Radenice
CZ0635,Žďár nad Sázavou,Radešín
CZ0635,Žďár nad Sázavou,Radešínská Svratka
CZ0635,Žďár nad Sázavou,Radňoves
CZ0635,Žďár nad Sázavou,Radňovice
CZ0635,Žďár nad Sázavou,Radostín
